생산량,생산비용,공급품질평가(%),배송지연(일),결함률,품질평가점수,유지관리(시간),가동중단 시간비율(%),재고회전율,재고부족율(%),근로생산성(%),월별안전사고건,에너지소비량(kWh),에너지효율,추가공정시간,추가재료비용($),결함상태
258,13990.40,95.56,3,0.52,69.38,6,3.01,6.42,0.09,94.38,7,4573.08,0.39,2.99,299.63,1
588,15929.84,90.01,4,2.04,67.90,8,0.25,3.37,0.03,88.24,1,2560.15,0.27,1.05,402.59,1
423,9730.46,87.15,3,4.86,60.26,21,4.30,9.84,0.06,91.40,3,4375.19,0.33,4.47,219.07,1
709,10897.21,85.55,1,3.63,88.27,2,3.81,3.46,0.07,81.64,3,3050.19,0.38,8.65,359.23,1
201,6454.49,93.86,2,1.37,67.48,18,2.42,3.67,0.10,80.23,8,3651.30,0.46,7.01,154.28,1
593,7685.47,97.42,4,2.10,85.48,1,2.26,4.99,0.01,93.47,3,3034.86,0.47,7.70,244.09,0
713,15163.19,95.40,1,0.98,97.10,23,2.01,9.37,0.03,99.34,3,4875.64,0.16,5.68,404.40,1
118,13203.93,91.23,5,4.58,85.87,4,0.16,9.11,0.08,86.17,4,4203.59,0.40,7.63,284.03,1
581,18836.51,90.56,5,1.24,73.79,18,2.33,5.01,0.09,89.39,7,1666.89,0.45,1.80,353.60,1
693,6091.02,90.35,3,0.75,74.00,4,4.87,2.04,0.03,86.38,3,4118.14,0.47,7.67,287.70,1
496,9209.01,91.56,5,1.98,81.72,22,4.41,7.45,0.02,96.35,2,4959.78,0.30,2.98,232.66,1
378,10249.07,94.99,2,2.58,75.34,20,0.91,5.29,0.00,97.52,0,2115.90,0.36,1.88,420.89,1
950,16736.39,99.29,3,1.42,60.06,13,3.62,8.06,0.03,80.22,1,4663.45,0.10,5.30,161.75,1
464,19887.72,81.47,1,1.86,89.27,9,4.68,8.36,0.04,93.09,3,1501.48,0.33,1.67,465.28,0
430,8610.06,81.07,2,1.40,90.07,20,0.04,5.52,0.09,93.72,8,4808.83,0.29,6.66,233.62,1
740,18114.61,98.75,2,3.98,89.88,6,3.60,7.98,0.05,99.23,0,3981.36,0.48,6.76,284.38,1
921,8369.86,92.30,1,3.36,80.89,7,3.40,9.43,0.09,83.91,5,2218.53,0.42,9.68,404.50,1
554,10989.99,89.65,1,2.24,74.40,6,3.03,6.66,0.09,90.41,9,3573.74,0.12,8.42,129.72,1
700,11145.09,81.87,0,4.59,60.64,12,4.92,8.23,0.05,88.95,2,3374.03,0.26,1.99,331.32,1
824,19673.31,95.36,3,4.86,82.50,13,1.44,5.96,0.01,95.83,9,4675.75,0.38,7.74,224.15,1
754,7713.38,94.94,5,1.28,64.95,18,3.93,2.33,0.03,98.08,8,4064.97,0.11,4.18,303.40,1
164,16987.37,86.23,5,1.50,63.20,10,1.17,3.24,0.05,81.73,9,3161.46,0.19,7.75,397.19,1
175,10012.89,86.12,5,2.87,90.22,1,2.18,3.03,0.08,96.93,2,4710.26,0.46,8.21,298.47,0
810,15963.06,96.76,5,0.91,60.38,16,4.88,3.37,0.07,98.18,0,3370.92,0.15,2.36,128.41,1
242,11300.17,81.45,5,2.46,98.36,5,3.83,2.08,0.06,98.48,1,4398.74,0.12,6.96,311.99,0
927,13675.40,97.62,0,3.12,80.61,8,1.58,8.87,0.09,95.29,3,4363.77,0.33,8.76,109.65,1
704,17489.18,85.13,1,2.85,99.32,18,3.10,6.48,0.08,94.84,3,4676.78,0.48,3.91,239.36,1
572,17062.48,91.86,3,1.99,62.32,4,0.25,5.07,0.10,80.30,1,1270.41,0.43,1.72,291.21,1
516,17996.35,98.72,2,2.94,83.34,8,1.33,5.28,0.09,98.40,9,3335.28,0.49,1.25,357.87,0
404,5894.26,93.56,5,4.81,73.97,6,3.59,5.71,0.02,87.03,5,2873.57,0.40,1.99,302.48,1
835,15380.76,88.29,0,1.43,93.74,3,2.85,2.59,0.01,80.82,5,2962.17,0.27,1.04,160.78,1
596,7099.81,93.79,3,3.45,74.45,17,2.35,4.20,0.04,88.26,2,2839.64,0.48,3.94,472.89,1
390,11237.28,86.88,3,0.70,70.42,17,3.45,8.81,0.06,94.66,0,4349.87,0.27,3.69,360.12,1
201,13228.83,85.55,3,0.80,94.30,19,1.99,7.95,0.06,88.84,9,2273.73,0.24,1.99,226.79,1
366,11041.09,99.93,0,2.98,74.99,16,0.13,6.51,0.03,95.16,8,2851.00,0.28,6.86,486.38,1
966,12794.18,95.02,2,0.97,60.67,3,2.21,5.85,0.09,90.19,3,1802.73,0.43,9.93,453.03,1
721,19947.89,92.89,5,0.60,75.61,21,4.51,4.07,0.03,85.99,8,2006.87,0.47,9.11,157.40,1
941,7028.26,87.11,3,1.27,86.18,15,4.28,5.77,0.09,84.06,4,3641.68,0.24,3.28,362.17,1
876,15131.84,80.98,0,3.04,70.17,21,2.04,6.78,0.05,88.42,6,1467.74,0.28,7.93,324.03,1
102,10940.01,80.62,1,3.67,77.28,22,0.11,7.70,0.00,80.72,2,1751.29,0.46,9.43,177.12,1
184,6995.15,91.08,0,1.41,62.27,4,3.18,3.33,0.02,88.45,2,3112.14,0.12,9.16,193.39,1
893,7381.05,95.24,0,3.51,83.52,8,3.71,8.50,0.01,81.37,7,1175.09,0.41,8.96,325.51,1
915,18194.02,96.82,3,3.26,76.53,1,2.38,6.03,0.07,91.51,7,4453.41,0.25,3.64,433.93,1
549,18605.63,80.67,0,2.35,76.81,3,4.96,6.86,0.02,92.92,7,4384.59,0.28,1.75,139.10,0
553,19872.99,87.34,1,3.44,63.53,19,2.88,5.90,0.08,85.78,2,2391.10,0.27,5.39,465.61,1
728,8124.73,84.74,3,4.98,68.08,19,1.76,6.58,0.03,84.52,0,2391.97,0.40,1.49,436.22,1
320,10331.59,88.95,1,4.72,66.19,16,3.14,2.89,0.00,94.16,8,4746.06,0.47,9.99,395.45,1
253,15038.29,81.45,4,0.52,79.27,19,0.90,5.46,0.08,93.43,3,1103.36,0.30,4.22,205.03,1
764,12257.04,99.08,0,4.48,81.17,20,1.00,4.24,0.05,82.45,6,3321.18,0.43,9.63,385.98,1
111,11275.84,84.47,5,0.80,97.96,18,4.62,2.69,0.06,84.77,8,3389.56,0.39,7.96,275.51,1
232,10367.17,98.45,5,4.79,62.93,2,1.20,3.53,0.03,98.93,2,4151.55,0.23,4.70,353.50,1
403,13906.71,88.52,3,1.77,83.99,4,1.55,6.82,0.00,86.08,4,4807.00,0.33,2.06,225.02,0
392,13633.90,99.71,5,2.22,81.06,9,2.72,3.57,0.04,80.52,9,2423.31,0.37,3.13,434.34,0
399,7421.87,91.08,3,0.91,80.65,5,4.50,3.45,0.05,81.28,2,2751.33,0.11,7.06,116.23,0
839,12076.10,98.62,0,1.01,94.93,2,3.91,6.42,0.00,95.51,4,3685.19,0.26,8.47,376.58,1
142,13554.30,94.96,2,4.75,61.63,9,3.47,8.31,0.09,87.64,3,4563.17,0.35,2.19,358.57,1
442,8151.61,98.06,1,3.25,86.89,23,2.52,9.24,0.02,83.06,1,3668.21,0.23,2.40,176.80,1
425,16134.07,82.79,0,3.72,73.81,11,2.38,6.66,0.09,89.96,2,4426.89,0.20,1.38,213.99,1
597,10322.48,88.49,0,1.68,70.05,17,0.98,7.84,0.08,87.48,8,2508.51,0.26,8.39,231.78,1
463,16703.19,98.67,4,0.70,72.37,18,4.91,4.09,0.08,85.22,2,1052.37,0.18,2.78,101.97,1
990,13458.39,90.85,2,0.51,84.67,21,3.23,2.62,0.03,81.26,9,1709.89,0.15,5.93,116.27,1
526,8917.44,90.55,5,2.08,66.90,19,1.83,4.76,0.10,95.82,5,3521.97,0.25,5.02,407.11,1
120,15424.30,82.82,2,1.59,76.52,3,3.00,4.39,0.04,92.36,3,4542.25,0.34,3.93,133.48,0
506,13510.86,80.02,0,0.78,79.30,14,1.08,7.40,0.01,96.69,3,3531.12,0.16,6.57,471.21,1
718,16943.65,96.20,5,1.31,78.37,8,3.17,6.41,0.06,90.06,9,3656.55,0.12,5.52,277.09,0
435,16025.38,81.75,1,1.06,98.96,5,0.14,3.11,0.10,99.70,9,1415.29,0.11,4.01,403.27,0
914,14151.62,92.68,0,4.62,61.82,11,1.71,9.27,0.09,99.25,4,3659.44,0.21,7.20,150.20,1
216,12322.67,98.29,1,1.13,98.04,17,3.74,6.75,0.03,85.44,6,2817.39,0.18,3.52,470.60,1
223,6997.73,84.17,5,2.92,83.28,22,4.04,5.66,0.06,87.74,3,3605.76,0.32,6.79,113.52,1
498,8920.00,93.31,2,3.17,91.83,14,1.26,9.50,0.01,95.05,7,2304.69,0.28,9.62,116.85,1
892,11286.49,81.57,4,2.95,77.22,18,2.70,2.78,0.05,95.53,8,3325.94,0.23,7.56,121.83,1
903,13989.49,92.08,3,0.95,78.15,8,2.64,8.32,0.05,98.21,8,2696.28,0.43,4.77,141.36,1
814,12705.62,83.28,2,1.93,95.17,21,2.11,4.92,0.03,93.05,8,3234.55,0.30,7.73,294.73,1
150,9322.77,94.72,1,0.73,95.84,23,1.14,7.56,0.05,89.50,1,1588.36,0.14,8.28,415.31,1
882,5096.97,86.02,0,2.28,69.55,12,3.52,9.45,0.09,87.55,2,2583.30,0.22,3.93,213.98,1
423,12443.59,89.27,5,1.35,67.97,15,1.26,6.14,0.05,88.38,4,2497.11,0.49,7.35,398.31,1
240,16019.12,83.43,4,3.62,96.01,0,2.64,2.23,0.03,99.60,3,3825.64,0.20,8.37,463.31,1
569,5359.19,94.83,5,2.89,72.89,17,4.35,4.64,0.10,81.04,4,4635.43,0.17,3.66,159.74,1
886,13772.42,86.05,1,2.45,86.08,21,1.45,8.25,0.01,91.60,8,3528.22,0.30,9.44,154.21,1
433,7616.14,83.17,5,4.29,91.15,16,0.57,4.68,0.08,87.52,0,4132.90,0.26,4.18,243.72,1
992,12074.74,93.76,0,1.49,82.56,21,3.83,8.28,0.08,97.03,2,2987.99,0.31,4.77,295.77,1
472,6371.33,82.56,3,3.80,76.10,4,1.93,2.93,0.02,91.51,2,1773.97,0.19,4.13,284.64,1
663,14385.23,88.51,1,3.91,98.68,5,2.35,8.77,0.04,86.26,5,3989.65,0.15,2.32,202.82,1
593,13257.98,84.94,0,2.39,84.45,20,0.83,4.13,0.06,88.88,3,1530.13,0.33,1.62,348.79,1
638,11110.48,94.97,3,1.84,89.14,16,0.09,2.41,0.03,87.14,3,1712.61,0.47,3.90,235.31,1
768,12820.66,85.24,0,2.62,73.80,16,3.33,2.94,0.07,88.60,0,4035.02,0.16,5.13,246.43,1
390,5338.47,83.93,3,1.00,69.80,21,1.28,4.05,0.01,92.47,0,2173.30,0.22,6.21,362.11,1
205,18359.88,87.83,3,4.32,87.33,15,3.81,4.55,0.05,95.26,9,4335.87,0.33,2.09,406.40,1
519,13954.18,94.27,5,1.56,70.78,3,1.68,7.80,0.06,98.87,4,3834.42,0.28,5.68,194.30,1
769,17152.42,93.19,1,4.71,83.95,10,3.19,4.02,0.04,97.21,2,3318.39,0.13,1.86,194.26,1
757,11445.10,92.49,4,4.80,77.76,13,4.14,2.90,0.01,88.37,4,1437.58,0.34,3.31,466.03,1
101,16247.90,85.65,5,4.82,83.88,12,4.44,6.40,0.04,84.35,3,3843.74,0.27,5.07,416.05,1
688,18695.62,87.56,4,4.27,71.64,23,0.03,3.21,0.02,86.24,8,3761.84,0.13,2.51,412.90,1
189,7711.78,94.38,4,0.83,92.24,20,1.75,2.00,0.10,97.12,9,3943.28,0.10,4.08,206.88,1
449,7979.67,94.18,3,3.01,72.02,14,1.86,4.24,0.05,90.86,0,3237.62,0.41,8.15,157.15,1
558,8702.86,84.98,5,4.32,86.45,17,3.03,8.77,0.06,92.04,0,2470.42,0.12,9.94,240.01,1
450,13327.01,86.68,1,2.79,88.16,20,2.02,9.62,0.05,99.43,8,1867.71,0.48,6.18,324.05,1
207,13819.87,80.51,2,2.05,87.31,18,2.56,2.81,0.06,96.32,4,4075.33,0.17,9.52,285.38,1
685,11397.50,86.82,0,1.34,75.71,8,3.63,8.30,0.06,95.63,3,2085.77,0.27,4.60,283.92,0
138,14231.31,96.07,3,0.52,75.79,10,2.38,6.14,0.07,90.35,9,1009.01,0.33,6.00,321.43,0
258,6223.62,97.95,3,2.79,70.19,9,0.07,5.44,0.06,86.64,4,4988.07,0.28,4.41,266.17,1
411,7577.44,89.11,1,4.21,87.70,15,3.31,8.73,0.07,80.87,2,3621.53,0.26,1.73,365.65,1
340,12771.16,80.62,4,2.77,63.73,7,4.24,3.60,0.08,80.60,2,4707.69,0.16,8.05,416.25,1
544,8209.92,97.58,5,4.62,97.51,0,3.93,7.77,0.04,99.61,1,3398.85,0.14,9.87,291.60,1
397,9249.27,80.26,3,3.33,93.07,11,1.55,5.57,0.07,82.29,7,4196.12,0.40,1.59,359.79,1
135,11004.69,98.90,3,4.28,94.30,2,2.36,9.99,0.01,82.84,6,4905.49,0.20,8.21,314.15,1
183,17177.99,89.78,4,1.17,96.27,1,1.17,6.89,0.09,89.68,1,4441.45,0.44,3.18,123.60,0
985,14740.68,98.48,5,3.54,93.87,3,1.30,5.36,0.04,98.40,6,2454.81,0.12,7.24,103.94,1
874,15033.15,80.49,2,1.27,66.32,1,2.08,2.53,0.08,81.47,0,2929.86,0.18,1.40,364.75,1
921,16979.84,91.63,0,1.35,60.87,11,3.41,4.29,0.06,99.14,0,4367.30,0.22,5.17,303.26,1
484,18991.29,90.98,0,4.67,91.40,23,4.38,4.75,0.03,84.33,7,4413.42,0.34,1.01,150.73,1
271,5302.07,84.39,0,0.64,62.99,16,0.26,8.83,0.02,99.40,5,4383.42,0.42,5.99,316.88,1
784,18292.57,93.05,3,1.91,86.99,20,2.84,2.09,0.01,93.04,9,2907.82,0.20,9.24,236.20,1
461,11877.78,94.54,4,3.49,90.14,9,3.09,6.26,0.00,86.31,9,2245.35,0.25,7.48,492.95,1
990,14945.41,98.74,3,2.12,86.95,7,3.32,4.56,0.06,94.22,2,4057.94,0.32,4.19,414.12,1
240,15186.00,83.29,2,2.42,61.73,17,2.64,2.17,0.07,80.21,3,2107.99,0.29,9.38,425.52,1
986,18976.11,84.67,5,4.92,93.51,17,4.14,8.00,0.07,80.68,4,2318.71,0.23,7.53,264.22,1
217,19954.24,85.27,2,4.03,66.78,17,1.11,9.60,0.09,99.73,9,4373.92,0.31,6.35,261.02,1
825,9308.32,82.46,3,2.47,68.98,11,3.97,4.73,0.08,98.72,4,4710.48,0.24,4.58,246.48,1
319,18196.29,99.73,0,1.55,62.74,9,3.52,3.65,0.02,94.60,6,1005.45,0.21,6.27,138.75,1
620,8466.21,82.31,5,3.72,66.77,18,3.91,2.07,0.06,83.02,4,2819.03,0.28,2.15,384.16,1
882,18460.79,82.14,0,0.99,89.18,9,0.52,6.67,0.05,99.56,3,1408.49,0.18,9.73,253.19,1
109,8842.87,94.39,1,1.72,69.50,10,1.39,8.97,0.02,91.69,9,3696.65,0.11,3.15,179.74,1
732,7071.88,85.14,0,2.45,82.70,14,4.67,6.72,0.09,93.63,7,2752.29,0.12,1.20,295.47,1
736,17886.68,80.42,0,4.22,71.40,23,2.44,2.41,0.04,81.84,4,3765.43,0.27,5.95,327.06,1
781,12500.87,84.46,4,0.61,75.12,22,0.56,8.52,0.07,97.36,8,4917.45,0.19,4.44,161.58,1
251,8586.00,82.07,5,4.70,67.17,3,4.36,9.91,0.04,84.72,0,4281.80,0.23,9.87,150.34,1
819,16370.61,88.63,2,1.57,63.29,6,4.24,9.38,0.06,81.83,5,2180.95,0.32,4.85,305.82,1
958,11160.24,85.07,1,4.83,81.71,21,3.21,8.13,0.08,93.74,9,2784.05,0.12,2.05,204.49,1
392,8145.35,98.81,2,1.56,74.90,21,1.39,3.04,0.08,95.77,2,1020.36,0.11,4.54,440.62,1
679,19648.42,98.12,5,0.95,91.60,2,0.90,4.48,0.04,93.90,2,2213.76,0.19,4.03,142.26,0
149,14684.04,91.34,1,1.17,61.57,4,0.11,2.22,0.01,87.27,9,2781.18,0.27,5.19,145.62,1
763,19018.16,87.09,2,3.66,77.27,1,1.12,7.16,0.08,91.15,4,3528.96,0.12,8.71,439.72,1
630,9550.78,87.62,1,3.77,75.29,11,3.02,8.44,0.03,98.55,6,3549.45,0.23,2.74,197.77,1
711,16728.36,88.24,3,3.53,85.90,20,4.52,9.57,0.01,87.75,3,3335.14,0.45,6.47,383.25,1
159,16487.88,94.55,0,2.01,98.65,4,0.67,7.49,0.04,85.05,5,2172.13,0.14,1.34,103.63,0
266,15374.83,89.03,5,1.26,80.42,6,4.59,7.86,0.07,90.39,4,4789.62,0.48,3.85,137.44,0
301,19484.58,97.13,3,3.11,99.48,3,1.73,9.16,0.08,85.95,1,2567.88,0.44,5.25,343.72,1
956,10903.33,98.88,2,2.68,72.09,10,2.13,9.49,0.10,85.24,0,1867.58,0.43,1.67,172.97,1
775,15075.63,91.21,3,2.49,66.63,8,2.04,2.88,0.03,97.82,4,3995.71,0.13,3.79,286.78,1
680,8102.27,88.27,4,1.45,63.88,8,3.79,7.05,0.02,83.74,0,4299.91,0.14,3.20,427.53,1
786,12566.84,84.12,1,1.70,77.31,11,4.12,9.91,0.04,90.95,9,3028.08,0.23,1.92,345.77,1
582,11412.00,83.17,0,2.06,64.90,0,3.82,5.17,0.08,89.81,6,4723.61,0.20,1.82,284.65,1
207,14678.28,89.11,3,0.66,71.84,7,3.19,2.91,0.02,82.34,2,1358.14,0.20,7.12,380.90,1
325,16178.22,92.11,1,1.34,95.46,0,4.79,3.72,0.10,94.68,8,3462.28,0.37,8.69,127.72,0
772,8483.37,93.84,3,3.86,72.08,19,2.12,3.39,0.05,96.78,1,2368.75,0.14,2.41,233.00,1
730,11079.88,87.66,4,1.96,88.56,18,4.96,4.85,0.03,92.70,0,1283.29,0.24,4.62,428.95,1
531,16750.81,88.79,4,3.12,69.56,22,0.13,6.54,0.07,86.03,8,1113.11,0.31,2.64,138.53,1
904,18638.79,81.34,4,4.81,74.76,13,2.49,3.43,0.08,80.74,6,3369.00,0.36,9.58,410.82,1
754,10553.48,89.29,4,0.60,83.68,8,2.64,5.94,0.00,96.78,9,4827.40,0.15,7.56,140.19,0
518,16269.18,96.41,2,3.82,74.03,8,0.20,8.99,0.06,94.06,0,4180.38,0.47,9.60,444.61,1
259,17691.86,96.64,2,4.38,64.66,14,4.78,2.65,0.04,97.79,9,1552.83,0.38,6.29,456.36,1
689,10650.15,80.27,2,1.28,85.01,8,2.57,7.33,0.03,82.93,4,4886.93,0.30,1.19,438.62,0
176,10088.61,86.06,2,3.21,79.62,3,0.17,3.17,0.05,81.22,8,4959.47,0.15,9.98,104.10,1
608,5936.47,93.96,3,3.70,94.90,13,2.58,7.40,0.02,82.66,2,2642.34,0.26,9.35,206.28,1
353,6635.20,85.92,1,2.93,79.23,20,1.79,6.81,0.09,88.81,9,4642.44,0.15,5.89,255.27,1
869,8728.10,89.91,4,3.61,96.98,11,3.81,7.17,0.00,80.98,1,4174.17,0.47,3.83,382.55,1
696,9536.99,82.73,4,0.79,91.48,12,0.01,9.13,0.03,95.17,0,4607.52,0.16,1.30,386.93,1
757,17880.47,83.93,4,3.30,93.43,13,4.21,5.06,0.05,83.10,5,1738.57,0.19,3.63,229.52,1
934,17858.46,81.11,3,1.56,81.81,15,2.53,7.71,0.09,98.85,3,4227.13,0.21,1.34,286.34,1
653,16469.76,83.96,0,3.01,82.18,6,2.31,7.21,0.02,91.86,7,1072.76,0.25,2.27,166.50,1
473,7200.43,80.18,5,4.81,85.28,9,1.19,3.35,0.09,81.74,8,4682.29,0.47,6.73,351.14,1
736,15354.84,92.55,1,4.46,77.56,14,2.24,4.55,0.07,84.36,7,3001.19,0.25,7.71,235.03,1
266,19175.36,86.33,5,2.32,87.21,7,4.75,6.24,0.07,92.22,7,1906.99,0.31,5.21,253.35,0
852,15238.11,99.46,4,1.81,64.34,10,1.05,8.77,0.07,86.76,1,1011.43,0.16,6.40,360.88,1
558,9974.25,83.87,5,1.55,98.45,23,0.90,9.64,0.00,90.64,9,3238.19,0.39,2.40,171.54,1
201,17921.27,97.84,4,4.87,85.35,17,1.95,5.50,0.08,95.99,6,2810.36,0.33,8.29,421.76,1
653,7059.50,90.71,1,3.77,75.31,18,0.23,7.35,0.10,86.42,4,2832.14,0.43,5.23,221.52,1
387,19285.80,90.87,1,2.07,84.53,12,2.55,3.74,0.10,90.24,9,3358.60,0.26,2.04,146.88,1
266,9932.34,93.08,2,0.92,92.55,11,0.63,7.81,0.08,94.88,6,3105.41,0.13,8.55,165.80,1
720,14934.71,87.74,4,2.83,61.05,20,4.21,2.65,0.04,87.92,7,1530.27,0.50,1.64,485.25,1
135,16277.38,92.94,4,1.46,78.02,19,2.74,5.61,0.01,82.60,0,1788.34,0.17,5.25,409.53,1
843,17179.19,80.90,4,2.91,90.34,19,4.22,7.41,0.01,93.59,9,1567.16,0.20,3.35,195.15,1
452,9693.79,89.14,4,3.27,86.06,23,4.72,2.59,0.00,80.26,3,3114.39,0.23,7.64,156.05,1
775,17877.60,90.99,4,3.35,80.67,10,0.50,9.66,0.09,91.25,4,2719.42,0.22,6.10,393.41,1
998,6975.30,97.76,1,2.93,99.67,6,4.72,9.31,0.09,89.39,1,4193.36,0.34,7.01,362.70,1
172,15575.61,82.09,0,4.67,62.18,0,3.98,9.41,0.07,85.19,9,2303.18,0.50,5.79,428.59,1
452,15165.85,84.20,2,2.81,63.66,14,0.45,3.48,0.05,83.76,8,1297.63,0.41,7.38,260.73,1
990,8784.72,87.88,1,1.88,66.39,3,0.90,3.26,0.02,94.50,0,3977.62,0.15,5.43,349.83,1
169,18095.65,86.33,4,2.57,75.32,0,4.88,2.27,0.09,90.72,2,3780.77,0.11,6.71,259.28,0
524,7532.88,88.00,0,1.34,66.22,10,1.07,9.13,0.03,99.62,3,4209.52,0.36,1.41,116.54,1
807,5804.52,83.01,3,3.36,98.55,4,0.85,8.02,0.07,84.86,8,4537.90,0.45,2.28,391.88,1
880,15761.97,90.07,3,2.75,97.87,18,1.81,7.07,0.02,99.14,1,4032.11,0.17,6.30,356.38,1
660,12132.14,96.03,3,0.96,73.44,18,4.57,9.42,0.09,90.30,6,4377.96,0.24,5.13,269.49,1
927,17736.47,88.83,4,1.39,85.59,3,2.38,6.60,0.07,82.92,8,2382.62,0.17,3.04,221.13,1
741,10750.96,89.81,4,2.66,81.35,1,4.60,3.04,0.06,82.96,9,2373.35,0.46,3.17,228.29,0
616,7524.18,96.98,2,4.49,92.62,6,1.67,3.41,0.01,92.17,3,4777.20,0.21,6.68,396.41,1
527,17546.63,94.12,2,3.05,85.10,12,1.13,3.06,0.04,96.63,4,4658.30,0.28,1.53,391.66,1
638,13233.64,89.81,2,3.57,60.01,19,2.48,4.46,0.05,94.95,9,3193.99,0.46,4.91,427.57,1
259,7837.94,85.15,5,2.03,90.53,20,3.08,5.04,0.03,93.11,3,2466.24,0.32,5.71,404.87,1
248,15805.76,97.70,3,3.07,89.87,11,1.96,8.37,0.09,83.44,6,4464.01,0.47,3.77,403.18,1
875,12666.70,91.54,4,2.51,80.39,1,1.73,3.53,0.08,82.17,7,2293.64,0.47,8.38,200.71,1
329,14064.69,84.42,3,3.47,96.12,21,1.09,7.80,0.05,80.00,7,1614.54,0.28,1.51,140.65,1
661,17430.63,96.06,4,2.72,80.96,15,3.37,10.00,0.08,95.33,1,1170.49,0.19,7.51,139.45,1
911,15640.83,99.84,0,1.97,99.86,23,0.40,9.75,0.01,84.81,0,4230.66,0.21,9.32,450.04,1
480,6581.02,82.61,0,4.82,71.95,17,0.69,4.74,0.00,95.90,8,2180.86,0.41,7.32,313.38,1
157,17582.81,95.92,2,1.32,72.98,3,1.86,2.98,0.00,83.98,6,4725.26,0.23,9.38,240.87,1
358,15065.19,87.90,3,1.90,67.31,23,4.62,6.05,0.05,84.99,7,4823.30,0.23,5.25,310.74,1
441,15455.36,89.84,1,2.79,95.83,10,1.90,2.99,0.03,84.48,6,4263.27,0.14,5.08,393.72,0
937,10444.74,97.61,4,4.38,89.78,16,0.30,5.94,0.07,81.03,4,4950.57,0.32,5.78,402.53,1
826,15880.57,90.75,2,3.85,99.27,18,3.34,5.93,0.05,87.47,6,3276.80,0.16,9.18,421.94,1
271,6688.86,80.99,3,4.35,89.24,7,2.97,9.60,0.04,88.11,6,4344.67,0.19,7.01,356.60,1
713,18295.71,84.90,5,2.27,61.93,22,3.44,9.95,0.07,90.29,1,2626.88,0.30,9.34,225.26,1
308,5707.95,93.61,0,2.10,80.20,1,3.15,3.83,0.03,87.56,6,3459.01,0.25,9.94,304.26,0
902,19421.25,82.43,0,4.25,87.94,14,0.86,3.66,0.05,99.41,4,3630.64,0.13,2.47,175.38,1
453,15187.44,82.28,3,0.70,81.72,0,0.81,6.36,0.02,96.15,1,4003.58,0.31,7.74,162.10,0
570,14470.64,88.22,1,1.89,86.67,5,2.74,8.74,0.03,98.62,0,3672.80,0.42,6.22,105.71,0
897,9058.39,92.96,4,3.56,92.71,18,3.30,8.00,0.10,91.15,8,3982.89,0.33,5.15,464.62,1
215,8731.88,94.24,2,3.04,74.97,3,4.81,7.79,0.02,93.57,7,3698.24,0.49,9.80,122.44,1
363,19130.87,83.57,4,2.46,93.95,12,2.11,4.26,0.07,83.33,1,2921.78,0.14,8.65,246.40,1
761,9474.09,81.59,0,2.93,66.52,14,3.82,2.18,0.02,95.06,1,1539.74,0.43,7.27,182.31,1
911,16632.58,98.81,1,1.39,70.84,8,0.58,3.29,0.09,84.72,2,4141.77,0.30,4.44,396.41,1
647,7088.81,97.07,4,2.76,74.58,1,3.17,9.77,0.03,80.84,8,4970.00,0.31,5.79,422.49,1
944,13163.86,95.45,4,1.67,92.21,17,0.71,3.61,0.06,85.74,2,3683.64,0.23,5.05,336.66,1
576,19636.68,83.38,3,4.41,86.13,17,0.20,7.80,0.06,99.73,7,4866.43,0.35,2.91,262.84,1
402,10357.89,95.39,1,0.59,86.08,17,0.59,2.40,0.03,97.33,7,1225.73,0.34,7.48,146.08,1
410,10161.37,91.93,3,3.76,62.11,10,0.63,4.97,0.04,86.33,9,3237.53,0.39,1.33,373.81,1
717,11609.97,85.25,1,4.99,85.08,22,0.49,7.34,0.07,93.20,7,2477.91,0.19,1.18,444.70,1
545,18198.72,82.44,5,4.43,85.65,22,3.13,4.36,0.03,91.24,4,2838.34,0.19,5.66,302.27,1
769,12582.81,90.20,5,1.84,90.97,13,2.11,9.47,0.07,88.34,9,4098.40,0.13,6.16,312.14,1
732,12616.37,91.71,5,1.66,76.12,17,1.33,5.62,0.09,93.42,3,3011.72,0.14,7.85,333.94,1
154,7075.57,87.19,2,2.22,88.90,6,2.20,3.99,0.08,88.15,2,2898.72,0.17,7.85,410.42,0
111,19741.09,89.51,2,2.10,87.36,9,4.22,4.53,0.01,90.96,8,2207.89,0.11,4.76,291.39,0
614,13930.50,83.28,0,1.24,84.07,17,1.29,4.34,0.05,80.36,5,4029.04,0.50,4.00,176.14,1
755,11227.18,87.63,4,4.31,99.95,4,2.57,4.61,0.04,97.04,8,2370.19,0.17,3.11,100.21,1
641,11332.88,82.82,0,4.16,68.05,13,3.74,5.17,0.00,95.12,2,1205.60,0.19,2.08,447.77,1
336,16775.96,92.50,2,2.64,80.93,21,2.46,3.51,0.02,83.67,0,2374.71,0.30,3.66,405.98,1
447,17303.80,98.64,3,1.61,81.04,21,2.91,4.63,0.03,88.42,8,4255.94,0.30,5.30,100.96,1
726,14731.21,85.58,2,0.58,69.29,9,4.73,4.61,0.02,86.69,5,4847.75,0.26,6.24,296.85,1
203,11284.55,99.00,3,3.29,61.90,14,4.44,4.15,0.01,95.96,9,3984.88,0.23,4.26,265.03,1
729,11870.43,81.27,4,2.56,82.90,5,3.85,5.62,0.02,94.51,1,2715.41,0.43,9.28,410.40,0
