생산량,생산비용,공급품질평가(%),배송지연(일),결함률,품질평가점수,유지관리(시간),가동중단 시간비율(%),재고회전율,재고부족율(%),근로생산성(%),월별안전사고건,에너지소비량(kWh),에너지효율,추가공정시간,추가재료비용($),결함상태
747,16129.665943,96.452959,0,4.693562,79.641793,9,3.888291,9.828019,0.072668,83.220571,4,3272.426652,0.121004,2.328409,252.679488,1
452,15165.848618,84.200947,2,2.807254,63.656662,14,0.450643,3.477584,0.051321,83.760746,8,1297.630406,0.411377,7.381888,260.734183,1
990,8784.721042,87.881673,1,1.875918,66.391422,3,0.897574,3.262208,0.023784,94.499464,0,3977.616335,0.151197,5.434066,349.826807,1
169,18095.647205,86.332049,4,2.568142,75.321534,0,4.875817,2.273717,0.091439,90.723903,2,3780.769779,0.107934,6.708783,259.282303,0
524,7532.876951,88.003105,0,1.339511,66.221604,10,1.066851,9.134582,0.027769,99.623088,3,4209.518517,0.355431,1.406815,116.540357,1
807,5804.521873,83.009910,3,3.363549,98.547487,4,0.845267,8.022103,0.073967,84.864616,8,4537.903832,0.449326,2.278313,391.883213,1
880,15761.974859,90.071401,3,2.750416,97.871591,18,1.811758,7.066099,0.024544,99.138084,1,4032.113069,0.170519,6.304334,356.378425,1
660,12132.135728,96.032852,3,0.964852,73.444386,18,4.566781,9.421409,0.087015,90.302191,6,4377.959561,0.236646,5.134860,269.485125,1
927,17736.470299,88.830680,4,1.389415,85.589908,3,2.380967,6.600613,0.065124,82.920528,8,2382.618396,0.167500,3.041863,221.131824,1
741,10750.957116,89.812272,4,2.658344,81.350133,1,4.602919,3.037846,0.064270,82.963581,9,2373.349448,0.462603,3.166848,228.290335,0
616,7524.178828,96.975352,2,4.494150,92.623479,6,1.671694,3.414916,0.009737,92.171360,3,4777.203280,0.208144,6.684925,396.411449,1
527,17546.632887,94.121162,2,3.048758,85.097824,12,1.132643,3.057471,0.041947,96.628455,4,4658.298145,0.277885,1.530703,391.664352,1
638,13233.644475,89.809088,2,3.566908,60.010098,19,2.476015,4.461264,0.052491,94.954231,9,3193.989364,0.457897,4.908325,427.567368,1
259,7837.936886,85.153913,5,2.025628,90.526975,20,3.077384,5.035975,0.029404,93.112547,3,2466.235141,0.321148,5.707932,404.872171,1
248,15805.759979,97.698535,3,3.071351,89.873925,11,1.957495,8.374713,0.088097,83.442161,6,4464.006121,0.473140,3.773283,403.177681,1
875,12666.704577,91.540408,4,2.513209,80.388908,1,1.730153,3.530031,0.083767,82.166800,7,2293.644530,0.470580,8.384948,200.709294,1
329,14064.694734,84.422952,3,3.466085,96.116759,21,1.090296,7.802921,0.049362,80.004960,7,1614.540332,0.284640,1.510926,140.645022,1
811,11913.475073,85.382395,2,0.727590,96.337848,8,1.375034,5.929828,0.034003,82.035877,2,3557.970700,0.332953,8.792045,404.700906,1
661,17430.634757,96.062662,4,2.719851,80.956467,15,3.365590,9.997279,0.080154,95.327332,1,1170.487239,0.192126,7.509367,139.447208,1
166,17443.440735,80.882911,1,1.831967,84.319529,7,1.849368,8.212660,0.019689,97.904968,5,2516.407625,0.496214,5.016289,492.844562,0
911,15640.832327,99.841844,0,1.967833,99.860883,23,0.398785,9.751624,0.007152,84.807009,0,4230.655263,0.211327,9.320207,450.035707,1
480,6581.020661,82.607034,0,4.824128,71.952809,17,0.690777,4.738812,0.004571,95.897885,8,2180.864783,0.413323,7.320145,313.384641,1
157,17582.807929,95.921371,2,1.322127,72.984690,3,1.861896,2.984402,0.003868,83.976975,6,4725.261916,0.225188,9.379408,240.873426,1
358,15065.194708,87.895506,3,1.900604,67.310956,23,4.622512,6.047166,0.048889,84.985434,7,4823.298666,0.225217,5.253308,310.737214,1
441,15455.362490,89.844324,1,2.794517,95.834678,10,1.895151,2.993916,0.025531,84.483162,6,4263.265203,0.141545,5.076758,393.720733,0
937,10444.742606,97.613012,4,4.383621,89.779536,16,0.303210,5.939614,0.069038,81.034598,4,4950.573276,0.323958,5.776684,402.531991,1
229,18189.193342,88.258224,3,2.375015,64.225714,7,2.089971,4.159528,0.065389,83.881225,4,3123.056446,0.197933,1.588840,129.466399,1
826,15880.574004,90.749875,2,3.847394,99.270694,18,3.344088,5.928378,0.054202,87.470867,6,3276.798209,0.159358,9.176448,421.941638,1
271,6688.856998,80.985993,3,4.353683,89.238468,7,2.967981,9.597090,0.035284,88.109394,6,4344.667261,0.190667,7.009453,356.598833,1
869,11116.670516,80.046949,2,1.895074,94.020884,5,1.394015,4.312273,0.085046,86.189328,1,2971.221023,0.200437,6.558271,116.231846,1
713,18295.705429,84.895997,5,2.267376,61.926032,22,3.440445,9.947472,0.070970,90.294506,1,2626.880027,0.301633,9.338172,225.264482,1
308,5707.950525,93.611662,0,2.104503,80.198437,1,3.153122,3.834636,0.027153,87.559965,6,3459.014365,0.254369,9.942735,304.256547,0
902,19421.249295,82.425298,0,4.247851,87.943931,14,0.860865,3.664867,0.050169,99.407293,4,3630.638043,0.130196,2.470541,175.380597,1
453,15187.438525,82.275239,3,0.699561,81.717863,0,0.810725,6.358308,0.015627,96.147009,1,4003.583287,0.314411,7.740973,162.096212,0
570,14470.639665,88.219212,1,1.887895,86.665899,5,2.735915,8.736360,0.032878,98.619547,0,3672.802789,0.415099,6.219507,105.712466,0
897,9058.388847,92.956741,4,3.557339,92.714963,18,3.297193,7.996028,0.099714,91.148539,8,3982.887181,0.329694,5.148975,464.620253,1
215,8731.876831,94.241440,2,3.044496,74.973483,3,4.809553,7.788295,0.022384,93.566793,7,3698.238684,0.489816,9.798513,122.443182,1
363,19130.873292,83.569013,4,2.463302,93.946747,12,2.109653,4.261064,0.069830,83.333528,1,2921.780954,0.139660,8.652367,246.404569,1
761,9474.086814,81.591763,0,2.929767,66.516644,14,3.824696,2.180134,0.023842,95.055715,1,1539.738337,0.428461,7.270750,182.308655,1
911,16632.579451,98.807941,1,1.389131,70.835442,8,0.582604,3.293986,0.093813,84.719422,2,4141.772916,0.302277,4.444086,396.413241,1
541,10896.826973,85.213328,1,2.438225,61.733825,2,4.448045,4.795786,0.031013,82.916659,3,1123.116606,0.308638,6.994367,382.873863,1
647,7088.811062,97.066930,4,2.757663,74.577072,1,3.165538,9.773470,0.034669,80.837187,8,4970.000367,0.307640,5.785247,422.488965,1
552,5160.729465,97.269829,0,4.555351,75.196382,15,3.145152,9.358220,0.059386,89.444605,5,4313.833960,0.230128,3.244316,346.723320,1
944,13163.860055,95.450452,4,1.673758,92.210824,17,0.712213,3.605157,0.058811,85.735785,2,3683.642432,0.229822,5.053432,336.661264,1
576,19636.682278,83.376672,3,4.405228,86.125227,17,0.197919,7.804980,0.057908,99.734543,7,4866.427087,0.352738,2.909908,262.844286,1
386,10537.042907,96.436029,1,3.399086,77.468902,5,3.507246,6.632135,0.057325,84.996686,5,3449.881126,0.117906,5.503783,354.543480,1
402,10357.885010,95.385011,1,0.591534,86.084559,17,0.585282,2.398741,0.031219,97.330866,7,1225.731523,0.335514,7.482143,146.082234,1
410,10161.374268,91.934460,3,3.760841,62.111334,10,0.634851,4.973645,0.043441,86.328775,9,3237.528696,0.389836,1.329816,373.805140,1
307,12808.157560,86.744041,0,0.659983,67.210861,6,0.937501,5.888590,0.059343,94.982537,1,2108.816743,0.242531,7.888417,141.559103,1
717,11609.973251,85.250172,1,4.988215,85.077914,22,0.488732,7.340593,0.067127,93.196826,7,2477.910112,0.186943,1.179946,444.695961,1
545,18198.719401,82.437784,5,4.426865,85.654673,22,3.126963,4.359241,0.025313,91.235671,4,2838.340623,0.185355,5.655499,302.273122,1
769,12582.811876,90.195141,5,1.838047,90.965386,13,2.110024,9.470549,0.070148,88.336499,9,4098.402986,0.132736,6.161290,312.142762,1
732,12616.367573,91.705218,5,1.658351,76.119990,17,1.330480,5.615032,0.092328,93.422100,3,3011.716857,0.135888,7.851191,333.943041,1
154,7075.573921,87.186780,2,2.216485,88.902164,6,2.203747,3.988237,0.075793,88.145567,2,2898.721163,0.166675,7.849259,410.421000,0
111,19741.093114,89.507181,2,2.102751,87.359213,9,4.220700,4.531425,0.008423,90.962005,8,2207.888551,0.107669,4.757099,291.388248,0
756,8749.593363,87.270289,0,2.175520,98.535735,7,4.635397,8.015083,0.046913,91.796035,9,3159.488967,0.206494,1.597353,271.035229,0
499,6100.461012,92.820121,3,1.932244,68.605209,23,2.437381,7.122283,0.043526,85.347104,6,1993.563418,0.222561,7.241501,215.333383,1
747,14947.193735,98.025184,4,3.295100,82.067183,13,2.833765,7.937424,0.033650,86.794730,6,2043.975262,0.498089,5.598874,151.215740,1
614,13930.495552,83.278405,0,1.239186,84.070578,17,1.286000,4.338735,0.049132,80.361001,5,4029.035101,0.496675,3.997526,176.137016,1
755,11227.184810,87.628176,4,4.306916,99.945915,4,2.568002,4.614789,0.043963,97.043180,8,2370.189058,0.174820,3.113864,100.211137,1
641,11332.883508,82.817372,0,4.155811,68.047366,13,3.740598,5.173753,0.000617,95.119663,2,1205.598692,0.185213,2.077824,447.768659,1
336,16775.958816,92.498875,2,2.644174,80.928721,21,2.460686,3.508744,0.023656,83.670609,0,2374.709144,0.296763,3.656282,405.983358,1
378,7935.689601,94.577410,5,4.337285,73.847412,21,1.510365,7.528356,0.021378,87.240969,6,3554.288831,0.159514,5.126407,187.472972,1
447,17303.799784,98.638255,3,1.612153,81.035719,21,2.910172,4.634796,0.034926,88.421390,8,4255.942347,0.301616,5.298483,100.956036,1
726,14731.206708,85.577439,2,0.579045,69.285144,9,4.733280,4.609890,0.017446,86.687574,5,4847.746726,0.259756,6.244650,296.846522,1
203,11284.546607,99.004224,3,3.286436,61.904495,14,4.439919,4.154920,0.006780,95.964856,9,3984.881686,0.229849,4.262217,265.029280,1
729,11870.429249,81.265253,4,2.560592,82.902618,5,3.846212,5.622622,0.019661,94.508414,1,2715.406438,0.429042,9.279081,410.402649,0
616,8849.708108,92.060277,0,3.052240,73.434173,8,1.381048,8.175809,0.085419,95.343175,7,2196.477117,0.431247,5.462827,261.158203,1
971,16281.714990,81.142654,1,4.547027,67.277656,9,1.207798,8.684870,0.079704,98.082601,8,1518.519961,0.495156,4.813525,445.645123,1
347,12693.121135,97.875484,1,4.864665,72.957423,22,4.192686,8.436063,0.044210,91.903025,9,3510.745738,0.189235,1.433512,138.335292,1
463,9812.818141,90.596181,3,3.355039,61.971208,16,0.906587,6.969549,0.087782,92.290687,7,3039.533256,0.455311,6.391136,246.343235,1
420,13940.751736,93.386967,5,3.938250,98.017689,0,3.028057,4.243420,0.023267,94.438682,8,3710.806066,0.315138,6.425820,473.576359,1
732,19936.016781,96.631479,5,0.877138,83.245917,13,2.194650,7.878842,0.058421,93.624652,0,1948.532626,0.336584,6.249607,104.691849,1
385,11528.934195,83.006212,3,1.223220,92.590747,3,2.339932,2.314896,0.014292,97.396260,2,2294.576672,0.458517,8.988372,256.315770,0
248,18810.371012,80.771831,2,3.799422,76.924728,1,2.272717,8.385219,0.083340,95.403964,2,2168.381398,0.477052,7.866107,203.881304,1
183,10175.252599,97.577623,1,2.441145,96.132587,2,4.499751,8.241821,0.013058,82.409172,8,4190.607369,0.390725,8.806651,312.744289,0
505,5820.990604,86.298665,2,2.506844,79.332729,6,0.435471,7.360009,0.003186,98.567172,2,1684.919259,0.239137,1.534803,211.506720,0
555,8063.631596,82.579578,4,1.888735,82.957813,22,3.914507,2.783404,0.027344,93.661986,9,3433.888468,0.295867,3.863138,447.963218,1
842,11280.427150,89.369225,1,3.233104,79.671759,13,4.175063,9.978731,0.090094,82.542919,0,1205.420063,0.346022,3.868407,474.855301,1
899,8294.523929,91.966122,4,1.333243,89.331132,11,4.714386,8.051274,0.012946,95.439475,2,3198.110304,0.431456,6.913406,439.653719,1
260,5003.405573,80.619412,0,3.321123,82.666243,18,2.263000,7.878455,0.033067,87.168251,1,1255.655903,0.363179,5.037535,259.427138,1
883,18725.023066,85.497913,2,1.282095,70.863957,17,2.500326,2.512063,0.031641,96.119558,8,1703.506363,0.246179,7.997253,495.973506,1
559,17658.191168,80.655997,3,0.787217,65.821581,14,4.806473,5.189641,0.080165,99.108119,0,1452.101208,0.267152,4.459875,394.014527,1
649,16134.383472,88.406708,1,1.986610,84.244976,0,2.292255,2.689384,0.042153,85.104841,1,2386.901416,0.120175,2.994468,242.243575,0
599,7517.218935,97.902001,2,1.540132,79.567198,2,2.517742,4.888296,0.061157,97.148221,0,2374.925671,0.469707,3.618560,137.477128,0
837,6805.453643,99.653048,3,4.500462,63.839028,14,1.661272,6.563884,0.040438,95.471227,8,4305.677123,0.135248,2.642228,366.818567,1
608,6014.071242,92.740951,0,0.747291,75.824699,3,0.158137,9.030978,0.055146,93.423698,6,1902.749806,0.331972,2.781034,391.426978,0
753,15860.437832,83.232754,1,1.294762,80.591057,14,2.165273,4.263502,0.006244,87.698411,0,1345.546967,0.448661,2.951550,148.983653,1
903,18932.119410,98.116988,4,2.969238,93.075729,9,3.275457,6.987317,0.037403,82.197242,9,3414.047163,0.268346,1.144852,319.894541,1
580,11458.037314,90.324956,0,2.664802,63.044042,5,3.449730,3.317215,0.085511,89.677937,5,3749.802798,0.420050,7.444792,494.835194,1
762,6787.110080,83.074986,5,0.706334,73.939814,12,0.032543,4.831711,0.069107,82.113333,4,2179.294464,0.421526,4.596421,230.496841,1
213,12685.892311,98.434533,3,0.532636,92.906245,6,4.005264,9.577900,0.098183,90.002945,9,3411.256465,0.123938,1.204042,220.758009,0
848,10232.478612,95.149381,1,4.946306,85.936957,21,2.462078,7.981127,0.078792,96.405865,4,4104.226272,0.264857,4.330068,461.320866,1
677,10622.373865,94.634105,1,3.464756,71.598333,0,2.603727,6.366446,0.045151,99.952763,3,2390.211756,0.376410,9.148313,146.966418,1
460,14319.959362,94.183614,0,2.144328,93.813405,21,4.808718,4.013574,0.067628,83.960174,2,3101.415360,0.268941,5.601199,473.411001,1
440,15780.771699,84.006796,1,2.616945,79.731743,10,1.422306,5.037642,0.077591,84.157161,7,1586.533095,0.318067,9.880768,411.794824,0
869,6659.053983,84.220134,3,1.699476,79.934076,13,3.808260,3.253547,0.026968,96.217667,6,1094.587204,0.337783,5.859635,256.336164,1
860,5533.853462,93.765860,0,2.051932,99.063494,5,2.873881,4.827738,0.006002,89.381173,4,4925.471899,0.160492,9.665191,133.419048,1
548,19914.954540,84.394455,4,3.420700,97.884660,4,3.503992,3.205063,0.040585,98.316092,8,2198.923402,0.264792,2.816207,107.669817,1
942,8490.925234,88.773434,0,4.472653,74.341307,18,2.089087,8.362456,0.014467,95.379925,6,2115.608203,0.111385,3.609413,250.332479,1
934,5807.457874,95.640037,0,1.328585,65.623165,18,1.396038,2.646073,0.027724,94.728555,9,4892.980533,0.159850,7.299731,382.141434,1
279,7848.129936,95.679050,4,4.281627,73.026669,12,2.730630,3.515244,0.094685,82.039074,1,3912.934095,0.304902,9.881395,295.011685,1
801,5584.367695,89.065235,5,1.047005,61.219330,6,1.874706,7.529334,0.084708,80.717511,6,3341.191552,0.329434,8.427677,395.460757,1
506,10877.163419,95.843799,3,1.467465,60.830715,7,1.114556,9.220134,0.059246,86.335256,6,3797.293580,0.158494,5.983347,368.228339,1
765,17036.026767,96.772436,5,0.667289,75.820885,13,4.196181,9.716733,0.040126,84.345967,3,3839.706267,0.402248,1.766374,329.162876,1
295,10118.666746,93.095515,5,1.133653,97.640793,18,2.379158,8.688183,0.026433,94.246178,7,4053.343521,0.249195,4.279412,486.999632,1
565,11662.751103,84.568517,5,4.627864,94.854294,18,4.236579,3.691774,0.057146,89.014674,3,1268.756926,0.468260,1.777831,391.353774,1
410,15133.801604,85.480236,2,2.567474,80.457713,22,2.370158,4.285690,0.053316,90.462927,6,2651.325679,0.255065,3.801532,465.845380,1
361,12633.411051,86.296823,5,0.849496,82.609055,11,2.783988,8.966019,0.078078,96.274830,3,2180.521271,0.159924,3.329129,196.864226,1
518,17921.685290,82.336082,2,4.818771,60.237340,22,4.976401,9.114664,0.092802,89.570094,7,1282.278554,0.403188,4.496998,385.455851,1
505,17990.535126,85.463192,4,4.455465,68.620046,8,4.757521,7.125225,0.032894,90.898526,2,2650.395987,0.327120,8.535489,339.121145,1
242,5148.660432,84.190384,3,3.896071,60.990965,13,1.358449,4.509129,0.020630,96.846405,1,3464.693942,0.254675,2.353390,469.718439,1
441,16670.694597,89.106575,5,4.700628,90.181581,5,4.343277,3.792453,0.040280,88.626716,9,1713.990720,0.242383,3.754576,304.181207,1
415,11911.004004,98.168751,1,1.490582,65.825832,14,1.952017,8.818262,0.043754,81.662534,5,2220.106976,0.160308,3.350055,211.856552,1
200,19832.608120,82.089606,4,4.263662,94.761884,12,0.356244,3.642040,0.003987,90.434104,6,3556.683288,0.236334,3.665275,253.935584,1
343,12248.481138,94.405358,2,3.604960,85.732973,6,2.878905,7.294435,0.086170,91.587234,6,3317.298630,0.111738,4.245611,187.531922,1
589,19803.439181,93.745660,3,4.413917,69.176747,10,4.885259,9.743627,0.099559,90.235936,5,4475.141853,0.300961,3.198806,187.989200,1
111,16318.540418,81.915084,0,4.086102,66.308813,9,4.871568,7.642331,0.092321,85.160990,7,4164.923879,0.458689,9.483231,288.168634,1
338,8729.073269,98.451448,3,2.059228,85.104988,0,0.632327,4.061363,0.086066,84.473801,5,4862.444209,0.418132,4.780915,457.027534,0
660,13075.924689,91.369444,3,3.984793,96.033479,6,3.856183,4.260047,0.099260,87.395127,5,3388.773240,0.111408,2.027019,176.747737,1
141,19882.034592,87.274510,5,1.681053,88.734409,17,4.014165,2.743158,0.090781,83.324575,2,3793.869466,0.452504,5.208927,215.148005,1
777,17862.959116,95.130772,5,1.978665,73.941866,22,1.843724,7.489900,0.068837,93.320474,1,4442.025035,0.280930,2.659887,441.195251,1
693,6460.503407,85.147309,2,0.985576,83.495344,2,3.292976,6.147485,0.016676,92.293498,6,4359.969779,0.176357,2.945176,235.702511,0
528,15595.579952,93.870197,2,4.707845,72.430468,8,2.440797,3.651774,0.015635,92.647912,5,3874.886568,0.400965,3.565373,484.965361,1
902,10183.693788,80.794224,5,1.809515,99.965983,4,1.139465,3.821346,0.004878,84.495950,0,3001.024837,0.229149,2.122839,207.568111,1
257,5104.733928,96.788161,5,2.842801,89.953568,22,3.806321,2.072196,0.041183,84.930580,1,2092.827553,0.201327,7.490070,276.857369,1
315,11052.214535,88.963417,1,2.260998,84.575266,23,1.313764,9.827355,0.080882,95.747805,1,4508.863016,0.164527,8.127518,138.243976,1
769,8521.316326,92.733858,1,4.819677,76.930366,12,1.702239,8.624145,0.049030,93.802235,0,4106.621769,0.294649,4.548564,496.870318,1
561,17283.039058,84.424756,4,2.007721,84.726092,15,0.950092,5.153360,0.036632,97.503597,2,4351.627808,0.137358,7.200933,456.056818,1
233,10059.959133,93.541474,5,4.003456,73.664642,15,3.596357,9.568719,0.010924,88.070114,4,1563.157273,0.414245,4.500589,427.024901,1
166,17412.855409,95.444806,0,4.349373,61.154594,11,2.293620,7.416960,0.005175,90.946557,3,2259.251513,0.288270,2.476696,162.936988,1
947,5008.969083,89.464264,1,2.460229,75.803541,17,2.216866,8.011700,0.039918,94.775554,1,2699.540152,0.278791,4.574513,487.743223,1
106,9617.287250,92.354538,2,2.201773,97.219233,10,3.022814,7.439644,0.009993,99.483099,7,4353.407889,0.100742,6.012887,471.660514,0
625,8617.478215,89.126518,3,3.864856,85.052044,16,0.786317,8.054791,0.010355,99.792636,8,4571.546691,0.427146,1.368949,274.268577,1
172,8503.510416,97.881827,4,4.608032,63.358228,6,4.490769,3.367511,0.039535,99.983508,7,2139.570857,0.297135,6.890360,372.654812,1
498,6022.799296,89.957384,1,3.897193,95.399745,14,2.325545,6.499184,0.050284,97.810530,6,3745.716669,0.275958,7.683472,496.983371,1
504,7806.864056,96.836174,3,1.522069,70.754994,5,1.832634,8.795010,0.018668,92.793016,9,1311.256825,0.404554,8.739732,263.898088,1
774,13333.243548,96.027041,3,4.497385,69.750780,5,0.633453,2.156341,0.068464,80.139419,1,2638.293088,0.125159,1.924935,145.218276,1
677,9370.416093,88.210096,1,2.244118,71.883639,17,0.839771,2.987544,0.041869,93.990875,5,2946.676431,0.246672,1.000842,447.111614,1
958,11260.921735,84.601690,0,3.093032,83.088089,18,4.601802,3.965118,0.009192,84.771990,3,4062.531260,0.330294,1.659397,290.594047,1
229,10653.003205,88.121643,0,4.241460,81.787524,19,2.283085,4.357814,0.063703,81.143343,4,4567.888947,0.284231,9.317051,494.787782,1
565,18138.573875,96.524348,4,1.347776,79.656550,18,3.610920,3.461631,0.035694,93.943689,8,2349.132943,0.172656,7.890001,320.357144,1
305,18579.484985,84.552651,0,4.030296,88.701475,1,0.402582,6.994643,0.005232,95.120219,8,3110.955560,0.219711,8.518921,111.791041,1
887,12394.354575,90.488727,4,3.182733,72.661509,2,3.217323,4.352153,0.094798,93.188662,3,3589.792889,0.220080,5.653124,296.690785,1
867,9952.339255,96.121935,2,4.520037,91.282581,13,4.607596,3.264799,0.057120,87.303396,7,2314.748916,0.496788,5.740479,387.224852,1
365,6602.010560,87.069550,1,1.273867,67.012867,21,1.499817,9.246609,0.047772,90.220082,4,4942.152853,0.230479,3.686550,110.412011,1
636,19301.043191,92.844193,3,2.393070,91.304832,3,2.895703,7.560276,0.085914,98.698953,8,4503.097518,0.182073,8.584777,265.379486,0
892,5903.404174,84.912631,4,4.247794,86.552404,21,4.701096,3.968470,0.093674,94.592219,1,2185.611315,0.429055,8.467926,162.224080,1
352,9464.754164,82.185589,0,0.586543,87.328332,16,3.596613,4.887629,0.022032,90.093685,3,3031.784924,0.268469,4.529542,357.238728,1
921,9470.993018,95.887685,4,1.004906,79.262136,5,0.311628,7.926285,0.081014,91.868983,2,1923.362453,0.277545,3.963404,482.938340,1
388,9806.019292,81.979372,5,4.957543,86.680061,18,1.893686,8.327281,0.083108,98.553672,6,3058.015676,0.319556,7.645359,349.833962,1
263,7464.302649,85.427628,4,1.761774,63.191882,8,0.428864,3.411489,0.005440,87.875650,1,3733.329379,0.338276,1.235513,377.951083,1
194,16747.421464,97.102188,0,4.889944,94.062045,3,4.306588,9.492609,0.071194,82.036874,2,1342.084371,0.336222,8.739540,258.625160,1
881,6837.467929,86.929386,5,1.321392,62.221889,6,3.108314,8.282176,0.006297,86.516525,8,4480.468819,0.113800,5.016232,325.256348,1
932,14523.599887,99.460907,5,2.124925,65.949660,3,4.781909,8.854515,0.059467,88.304004,7,3374.983474,0.427537,4.972098,317.543084,1
209,6857.690401,99.594687,0,3.887913,83.071588,10,0.098782,3.150870,0.066924,85.459277,1,4958.411594,0.177941,7.021701,403.842538,1
435,6058.034564,85.365520,5,3.460003,89.576458,21,2.115437,3.146937,0.036706,90.579448,5,1102.366029,0.216937,6.811744,442.764659,1
921,18641.442555,80.819564,1,3.115051,63.050063,22,0.521820,4.442951,0.088079,86.097158,2,4325.993404,0.169372,3.393767,365.154378,1
337,7851.931495,94.101266,3,2.884546,96.830593,1,1.752439,2.517171,0.080051,82.063592,5,4167.852193,0.406831,9.489507,491.923521,0
480,17318.752318,89.019730,1,4.295482,98.944306,9,0.809434,2.728539,0.092596,83.761370,4,1531.410048,0.333463,9.876970,431.315357,1
535,13169.463067,82.015057,1,1.557269,84.238007,5,1.643969,3.145657,0.031489,98.363122,9,2341.222540,0.402118,5.733901,149.858700,0
998,6167.847794,94.150456,0,2.491119,79.249738,7,4.096310,7.699438,0.002153,92.591913,3,4539.184812,0.361359,6.052427,302.990159,1
582,19331.722872,80.623498,0,1.199535,89.655799,14,0.803497,2.241842,0.081146,86.286174,6,3073.817180,0.141663,5.988862,461.294431,1
124,8704.417505,97.403934,3,3.181737,73.134294,12,2.368324,2.665958,0.022298,87.338358,9,2605.125950,0.220600,5.372087,477.573947,1
752,17894.680180,82.773051,4,1.627450,79.730577,21,4.607916,9.553468,0.046716,89.867663,6,4621.985729,0.302906,9.506683,252.082375,1
216,7532.150087,82.546238,1,2.002289,96.646041,1,4.993896,2.669253,0.081732,93.462601,3,1373.378098,0.221978,3.202772,390.281625,0
581,17809.143232,83.513446,5,2.620628,98.226217,19,1.253206,6.299699,0.021614,91.643598,2,2892.491132,0.182922,1.971624,264.218193,1
491,5198.432194,99.205327,3,0.620468,97.082765,0,4.677841,7.140586,0.031191,98.653962,3,3609.496392,0.447925,9.365926,149.463889,0
636,12676.706849,93.863387,1,0.913721,70.497923,14,1.306943,9.668748,0.043908,92.514977,1,3434.165756,0.399113,2.917345,453.844522,1
178,16541.638691,96.027431,4,3.586681,69.298762,6,2.067642,9.198422,0.027182,98.215840,3,2057.105818,0.238088,7.742398,472.781249,1
679,19021.932762,87.952700,5,2.430365,71.906580,23,4.389618,5.525462,0.046132,80.108603,3,3253.251618,0.406005,2.834860,301.900213,1
272,18638.032043,86.726255,1,4.391556,77.652444,17,3.930881,9.537312,0.000960,97.811189,4,3834.247057,0.351015,9.641674,107.322972,1
111,17294.373043,84.689680,2,3.626024,72.566697,9,4.287438,5.458127,0.021219,94.429172,0,3339.541629,0.101514,8.120096,426.414500,1
899,18322.870245,89.612961,3,0.536454,74.968512,14,4.001283,7.359350,0.083255,83.443869,1,3737.848904,0.252105,9.268464,290.784146,1
227,7988.295288,91.036575,0,3.275205,84.825478,4,1.175305,4.076865,0.041348,85.260760,7,2024.314958,0.216195,9.558863,130.011343,1
707,9262.764436,92.635497,1,0.921762,90.501027,23,2.793976,7.093156,0.063641,90.856200,7,4331.395801,0.187163,1.759819,175.756593,1
191,9334.527874,85.142370,5,4.014199,89.422328,10,1.926254,6.305512,0.023229,82.498763,7,2798.758148,0.200636,4.900500,160.847736,1
752,10655.808965,98.973082,5,4.961785,92.576943,7,2.298555,6.854648,0.064988,95.707365,4,4948.895376,0.476946,6.832903,374.511547,1
642,10899.810056,83.395170,3,2.890395,61.287376,20,0.769782,7.461210,0.099997,95.823477,7,1093.141283,0.294527,8.222105,219.763797,1
945,13168.329870,99.313063,3,3.572508,61.909352,7,1.578838,3.387642,0.059529,86.018980,8,2521.261485,0.439083,3.173246,151.076207,1
631,7398.196450,80.297122,5,1.567914,91.575318,5,4.288236,4.410102,0.062836,81.396340,3,1721.900209,0.185687,9.231444,467.059530,0
757,15368.699957,89.622514,5,2.469190,81.323153,14,4.487792,7.889931,0.011152,99.776949,3,3222.438108,0.169762,2.988787,482.612424,1
927,7513.498090,86.667357,5,4.352429,83.125627,14,3.050765,3.310592,0.040338,85.014578,6,1972.820377,0.455516,8.795588,155.430349,1
546,9654.627232,88.982468,1,1.253403,62.103474,4,2.491336,4.753921,0.086072,81.351173,4,3949.911786,0.298282,5.614413,192.094341,1
489,12550.176959,91.413292,5,1.694910,70.212552,12,3.564198,7.331830,0.083427,86.599299,9,4527.463449,0.458061,5.638800,336.848288,1
771,16946.608423,88.711783,0,2.504452,85.534172,13,3.044266,9.501208,0.052240,99.380065,0,1843.537414,0.125212,4.366051,160.203140,1
960,16092.038499,88.296937,5,3.705120,94.367276,10,4.918375,2.602402,0.090345,95.858552,7,1642.710473,0.466574,1.931547,163.436677,1
142,14683.015346,94.654468,0,2.191478,96.679336,19,0.950444,6.132486,0.014294,89.606662,3,4501.428743,0.266178,4.123811,234.630417,1
353,7336.598909,93.717526,1,4.674795,80.016780,20,2.245224,2.655243,0.065819,86.106608,7,2445.087660,0.162148,4.840630,479.668133,1
229,13205.680184,96.665426,3,0.925057,81.818969,11,4.591203,5.033056,0.024888,88.466122,1,2738.334540,0.373353,5.311190,484.976879,1
159,6311.697527,84.999180,0,2.168619,93.321985,19,4.573685,3.403092,0.064556,80.347312,3,1883.878010,0.418761,7.651858,436.715300,1
762,10660.447652,92.190570,1,3.690294,81.504984,0,2.476734,7.195507,0.008740,94.367410,1,2701.259472,0.118950,4.168631,378.285167,1
